naam,invalshoeken,niveau van ontsluiting,objectnummer,beelden ontsluiten voor publiek?,inhoudelijke registratie koepel en deelnummers,waardering,foto-overleg,beelden klaar,staat te ontsluiten beeld op de R-schijf in groot formaat?,naam beeld(en),vervaardiger,toestemming auteursrecht,Attributie,publicatie op cogent (via europeana),publicatie op erfgoedinzicht,opmerkingen
Pieter,legaat Havermans,enkelvoudig object,1987-1001_1-3,niet-publiek,ok,,,ok,ok,1987-1001_1-3$1,"De Lorm, Cornelis*Glasfabriek Leerdam",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1001_2-3,niet-publiek,ok,,,ok,ok,1987-1001_2-3,"De Lorm, Cornelis*Glasfabriek Leerdam",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1001_3-3,niet-publiek,ok,,,ok,ok,1987-1001_3-3,"De Lorm, Cornelis*Glasfabriek Leerdam",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0897,publiek,ok,,,ok,ok,1987-0897,"Copier, Andries Dirk*Glasfabriek Leerdam",ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0996,publiek,ok,,opgelet; beeld van naam veranderd,ok,"ok, 3 x zelfde foto",1987-0996$1,"Copier, Andries Dirk*Glasfabriek Leerdam",ok,,ok 2023-05-12,ok 2023-05-12,
Pieter,legaat Havermans,enkelvoudig object,1987-1111,publiek,ok,,,ok,ok,1987-1111,"Lebeau, Chris*Glasfabriek Leerdam",ok,,ok 2023-02-01,ok 2023-02-01,
Pieter,legaat Havermans,set,1987-0916_0-2,publiek,ok,,,ok,ok,1987-0916_0-2$1,"Meydam, Floris*Glasfabriek Leerdam",ok,Floris Meydam; Royal Leerdam Crystal,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0916_1-2,niet-publiek,ok,,,ok,ok,1987-0916_1-2,"Meydam, Floris*Glasfabriek Leerdam",ok,Floris Meydam; Royal Leerdam Crystal,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0916_2-2,niet-publiek,ok,,,ok,ok,1987-0916_2-2,"Meydam, Floris*Glasfabriek Leerdam",ok,Floris Meydam; Royal Leerdam Crystal,ok 2023-07-07,nvt,
Pieter,legaat Havermans,set,1987-0917_0-2,publiek,ok,,,ok,ok,1987-0917_0-2,"Meydam, Floris*Glasfabriek Leerdam",ok,Floris Meydam; Royal Leerdam Crystal,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0917_1-2,niet-publiek,ok,,,ok,ok,1987-0917_1-2$1,"Meydam, Floris*Glasfabriek Leerdam",ok,Floris Meydam; Royal Leerdam Crystal,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0917_2-2,niet-publiek,ok,,,ok,ok,1987-0917_2-2$1,"Meydam, Floris*Glasfabriek Leerdam",ok,Floris Meydam; Royal Leerdam Crystal,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0924,publiek,ok,,,ok,ok,1987-0924$1,"Uiterwaal, Stephanus Albertus*Glasfabriek Leerdam",ok,Stephanus Albertus Uiterwaal,ok 2023-03-16,ok 2023-03-16,
Pieter,legaat Havermans,enkelvoudig object,1987-0868,publiek,ok,,,ok,ok,1987-0868$1,"Meydam, Floris*Glasfabriek Leerdam",ok,Floris Meydam; Royal Leerdam Crystal,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0946,publiek,ok,,,ok,ok,1987-0946,onbekend*onbekend,ok,,ok 2023-02-01,ok 2023-02-01,
Pieter,legaat Havermans,set,1987-1118_0-2,publiek,ok,,,ok,ok,1987-1118_0-2,"Nilsson, Georg*Gero",ok,Georg Nilsson,ok 2023-03-16,ok 2023-03-16,
Pieter,legaat Havermans,enkelvoudig object,1987-1118_1-2,niet-publiek,ok,,,ok,ok,1987-1118_1-2,"Nilsson, Georg*Gero",ok,Georg Nilsson,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1118_2-2,niet-publiek,ok,,,ok,ok,1987-1118_2-2,"Nilsson, Georg*Gero",ok,Georg Nilsson,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0889,publiek,ok,,,ok,ok,1987-0889$1,"Heemskerk, Henri*Verreries de Scailmont",ok,,ok 2024-01-08,ok 2024-01-08,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0830,publiek,ok,,,ok,ok,1987-0830$1,Val-Saint-Lambert,,,,,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0904,publiek,ok,,,ok,ok,1987-0904$1,Val-Saint-Lambert,,,,,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0905,publiek,ok,,,ok,ok,1987-0905$1,Val-Saint-Lambert,,,,,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0907,publiek,ok,,,ok,ok,1987-0907$1,Val-Saint-Lambert,,,,,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0909,publiek,ok,,,ok,ok,1987-0909$1,Val-Saint-Lambert,ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0912,publiek,ok,,,ok,ok,1987-0912$1,"Müller-Munk, Peter*Val-Saint-Lambert",ok,Peter Müller-Munk,ok 2023-03-16,ok 2023-03-16,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0913,publiek,ok,,,ok,ok,1987-0913$1,Val-Saint-Lambert,,,,,
Pieter,legaat Havermans; Val-Saint-Lambert,set,1987-0965_00-10,publiek,ok,,,ok,ok,1987-0965_00-10$1,Val-Saint-Lambert,ok,,ok 2023-09-01,ok 2023-09-01,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0965_01-10,niet-publiek,ok,,,ok,ok,1987-0965_01-10,Val-Saint-Lambert,ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0965_02-10,niet-publiek,ok,,,ok,ok,1987-0965_02-10,Val-Saint-Lambert,ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0965_03-10,niet-publiek,ok,,,ok,ok,1987-0965_03-10,Val-Saint-Lambert,ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0965_04-10,niet-publiek,ok,,,ok,ok,1987-0965_04-10,Val-Saint-Lambert,ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0965_05-10,niet-publiek,ok,,,ok,ok,1987-0965_05-10,Val-Saint-Lambert,ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0965_06-10,niet-publiek,ok,,,ok,ok,1987-0965_06-10,Val-Saint-Lambert,ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0965_07-10,niet-publiek,ok,,,ok,ok,1987-0965_07-10,Val-Saint-Lambert,ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0965_08-10,niet-publiek,ok,,,ok,ok,1987-0965_08-10,Val-Saint-Lambert,ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0965_09-10,niet-publiek,ok,,,ok,ok,1987-0965_09-10,Val-Saint-Lambert,ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans; Val-Saint-Lambert,enkelvoudig object,1987-0965_10-10,niet-publiek,ok,,,ok,ok,1987-0965_10-10,Val-Saint-Lambert,ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,set,1987-1003_00-13,publiek,ok,,gebroken glas,x,,1987-1003_00-13,"Muller, Gerard*Josephinenhutte",ok,,ok,ok,al online want partage plus
Pieter,legaat Havermans,enkelvoudig object,1987-1003_01-13,niet-publiek,ok,,,ok,,1987-1003_01-13,"Muller, Gerard*Josephinenhutte",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1003_02-13,niet-publiek,ok,,,ok,,1987-1003_02-13,"Muller, Gerard*Josephinenhutte",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1003_03-13,niet-publiek,ok,,,ok,,1987-1003_03-13,"Muller, Gerard*Josephinenhutte",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1003_04-13,niet-publiek,ok,,,ok,,1987-1003_04-13,"Muller, Gerard*Josephinenhutte",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1003_05-13,niet-publiek,ok,,,ok,,1987-1003_05-13,"Muller, Gerard*Josephinenhutte",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1003_06-13,niet-publiek,ok,,,ok,,1987-1003_06-13,"Muller, Gerard*Josephinenhutte",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1003_07-13,niet-publiek,ok,,gebroken glas,x,,1987-1003_07-13,"Muller, Gerard*Josephinenhutte",ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1003_08-13,niet-publiek,ok,,,ok,,1987-1003_08-13,"Muller, Gerard*Josephinenhutte",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1003_09-13,niet-publiek,ok,,,ok,,1987-1003_09-13,"Muller, Gerard*Josephinenhutte",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1003_10-13,niet-publiek,ok,,,ok,,1987-1003_10-13,"Muller, Gerard*Josephinenhutte",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1003_11-13,niet-publiek,ok,,gebroken glas ,x,,1987-1003_11-13,"Muller, Gerard*Josephinenhutte",ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1003_12-13,niet-publiek,ok,,,ok,,1987-1003_12-13,"Muller, Gerard*Josephinenhutte",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1003_13-13,niet-publiek,ok,,,ok,,1987-1003_13-13,"Muller, Gerard*Josephinenhutte",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1097,publiek,ok,,,ok,,1987-1097,"Wiedmann, Karl*Württembergische Metallwarenfabrik",ok,Karl Wiedmann,ok 2023-03-16,ok 2023-03-16,
Pieter,legaat Havermans,enkelvoudig object,1987-1101,publiek,ok,,,ok,,1987-1101,"Wiedmann, Karl*Württembergische Metallwarenfabrik",ok,Karl Wiedmann,ok 2023-03-16,ok 2023-03-16,
Pieter,legaat Havermans,enkelvoudig object,1987-1096,publiek,ok,,,ok,,1987-1096,"Wiedmann, Karl*Württembergische Metallwarenfabrik",ok,Karl Wiedmann,ok 2023-02-01,ok 2023-02-01,
Pieter,legaat Havermans,set,1987-1099_00-13,publiek,ok,,,x,,1987-1099_00-13$1,Meyr's Neffe,ok,,ok,ok,al online want partage plus
Pieter,legaat Havermans,enkelvoudig object,1987-1099_01-13,niet-publiek,ok,,,x,,1987-1099_01-13,Meyr's Neffe,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1099_02-13,niet-publiek,ok,,,x,,1987-1099_02-13,Meyr's Neffe,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1099_03-13,niet-publiek,ok,,,x,,1987-1099_03-13,Meyr's Neffe,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1099_04-13,niet-publiek,ok,,,x,,1987-1099_04-13,Meyr's Neffe,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1099_05-13,niet-publiek,ok,,,x,,1987-1099_05-13,Meyr's Neffe,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1099_06-13,niet-publiek,ok,,,x,,1987-1099_06-13,Meyr's Neffe,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1099_07-13,niet-publiek,ok,,,x,,1987-1099_07-13,Meyr's Neffe,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1099_08-13,niet-publiek,ok,,,x,,1987-1099_08-13,Meyr's Neffe,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1099_09-13,niet-publiek,ok,,,x,,1987-1099_09-13,Meyr's Neffe,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1099_10-13,niet-publiek,ok,,,x,,1987-1099_10-13,Meyr's Neffe,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1099_11-13,niet-publiek,ok,,,x,,1987-1099_11-13,Meyr's Neffe,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1099_12-13,niet-publiek,ok,,,x,,1987-1099_12-13,Meyr's Neffe,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1099_13-13,niet-publiek,ok,,,x,,1987-1099_13-13,Meyr's Neffe,ok,,,,
Pieter,legaat Havermans,set,1987-0970_00-12,publiek,ok,,,ok,,1987-0970_00-12$1,Baccarat,ok,Baccarat,ok 2023-09-28,ok 2023-09-28,
Pieter,legaat Havermans,enkelvoudig object,1987-0970_01-12,niet-publiek,ok,,,ok,,1987-0970_01-12,Baccarat,ok,Baccarat,ok 2023-09-28,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0970_02-12,niet-publiek,ok,,,ok,,1987-0970_02-12,Baccarat,ok,Baccarat,ok 2023-09-28,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0970_03-12,niet-publiek,ok,,,ok,,1987-0970_03-12,Baccarat,ok,Baccarat,ok 2023-09-28,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0970_04-12,niet-publiek,ok,,,ok,,1987-0970_04-12,Baccarat,ok,Baccarat,ok 2023-09-28,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0970_05-12,niet-publiek,ok,,,ok,,1987-0970_05-12,Baccarat,ok,Baccarat,ok 2023-09-28,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0970_06-12,niet-publiek,ok,,,ok,,1987-0970_06-12,Baccarat,ok,Baccarat,ok 2023-09-28,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0970_07-12,niet-publiek,ok,,,ok,,1987-0970_07-12,Baccarat,ok,Baccarat,ok 2023-09-28,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0970_08-12,niet-publiek,ok,,,ok,,1987-0970_08-12,Baccarat,ok,Baccarat,ok 2023-09-28,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0970_09-12,niet-publiek,ok,,,ok,,1987-0970_09-12,Baccarat,ok,Baccarat,ok 2023-09-28,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0970_10-12,niet-publiek,ok,,,ok,,1987-0970_10-12,Baccarat,ok,Baccarat,ok 2023-09-28,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0970_11-12,niet-publiek,ok,,,ok,,1987-0970_11-12,Baccarat,ok,Baccarat,ok 2023-09-28,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0970_12-12,niet-publiek,ok,,,ok,,1987-0970_12-12,Baccarat,ok,Baccarat,ok 2023-09-28,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0971,publiek,ok,,,ok,,1987-0971$1,Baccarat,ok,Baccarat,ok 2023-09-28,ok 2023-09-28,
Pieter,legaat Havermans,enkelvoudig object,1987-0838,publiek,ok,,,ok,,1987-0838$1,Daum Frères,ok,Daum Frères,ok 2023-09-28,ok 2023-09-28,
Pieter,legaat Havermans,enkelvoudig object,1987-0839,publiek,ok,,,ok,,1987-0839$1,Daum Frères,ok,Daum Frères,ok 2023-09-28,ok 2023-09-28,
Pieter,legaat Havermans,enkelvoudig object,1987-0842,publiek,ok,,,ok,,1987-0842$1,Daum Frères,ok,Daum Frères,ok 2023-09-28,ok 2023-09-28,
Pieter,legaat Havermans,enkelvoudig object,1987-0844,publiek,ok,,,ok,,1987-0844$1,Daum Frères,ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0881,publiek,ok,,,ok,,1987-0881$1,Daum Frères,ok,Daum Frères,ok 2023-09-28,ok 2023-09-28,
Pieter,legaat Havermans,enkelvoudig object,1987-1083,publiek,ok,,,ok,,1987-1083$1,Daum Frères,ok,,ok 2023-09-01,ok 2023-09-01,
Pieter,legaat Havermans,enkelvoudig object,1987-1089,publiek,ok,,?? original filename ontbreekt,ok,,1987-1089$4,"Majorelle, Louis*Daum Frères",ok,,ok,ok,al online want partage plus
Pieter,legaat Havermans,enkelvoudig object,1987-1113,publiek,ok,,,ok,,1987-1113$1,"d'Avesn, Pierre*Cristallerie de Saint-Rémy",ok,Pierre d'Avesn,ok 2023-02-01,ok 2023-02-01,
Pieter,legaat Havermans,enkelvoudig object,1987-0834,publiek,ok,,,ok,,1987-0834$1,"de Cagny, Pierre",ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-1110,publiek,ok,,?? original filename ontbreekt,x,,,"Delatte, André*Les Verreries de l'Est",ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-0835,publiek,ok,,,ok,,1987-0835$1,"Etling, Edmond Laurent*Cristallerie de Choisy-le-Roi*Vannes Le Châtel",ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-1088,publiek,ok,,?? original filename ontbreekt,ok,,1987-1088$1,Cristallerie Gallé,ok,,ok,ok,al online want partage plus
Pieter,legaat Havermans,enkelvoudig object,1987-0829,publiek,ok,,,ok,,1987-0829$1,"Lalique, René*Lalique",ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0831,publiek,ok,,,ok,,1987-0831,"Lalique, René*Lalique",ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0832,publiek,ok,,,ok,,1987-0832$1,"Lalique, René*Lalique",ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0833,publiek,ok,,,ok,,1987-0833$1,"Lalique, René*Lalique",ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0837,publiek,ok,,,ok,,1987-0837$1,"Lalique, René*Lalique, René",ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0845,publiek,ok,,,ok,,1987-0845$1,"Lalique, René*Lalique",ok,,ok 2023-05-12,ok 2023-05-12,
Pieter,legaat Havermans,enkelvoudig object,1987-0846,publiek,ok,,,ok,,1987-0846$1,"Lalique, René*Lalique",ok,,ok 2023-05-12,ok 2023-05-12,
Pieter,legaat Havermans,set,1987-0915_0-3,publiek,ok,,,ok,,1987-0915_0-3,"Lalique, René*Lalique",ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0915_1-3,niet-publiek,ok,,,ok,,1987-0915_1-3$1,"Lalique, René*Lalique",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0915_2-3,niet-publiek,ok,,,ok,,1987-0915_2-3$4,"Lalique, René*Lalique",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0915_3-3,niet-publiek,ok,,,ok,,1987-0915_3-3$1,"Lalique, René*Lalique",ok,,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-0841,publiek,ok,,,ok,,1987-0841$1,"Schneider, Charles",ok,,ok 2024-01-08,ok 2024-01-08,
Pieter,legaat Havermans,enkelvoudig object,1987-0902,publiek,ok,,nieuwe foto zonder sticker,x,,,onbekend,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1092,publiek,ok,,,ok,,1987-1092,Schneider,ok,,ok 2023-02-01,ok 2023-02-01,
Pieter,legaat Havermans,enkelvoudig object,1987-0840,publiek,ok,,?? original filename ontbreekt,x,,,Muller Frères,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-0879,publiek,ok,,,ok,,1987-0879$1,Muller Frères,ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-1105,publiek,ok,,,ok,,1987-1105,"Sabino, Marius-Ernest",ok,Marius-Ernest Sabino,ok 2023-02-01,ok 2023-02-01,
Pieter,legaat Havermans,enkelvoudig object,1987-1104,publiek,ok,,,ok,,1987-1104$1,Verlys,ok,,ok 2023-02-01,ok 2023-02-01,
Pieter,legaat Havermans,enkelvoudig object,1987-0843,publiek,ok,,?? original filename ontbreekt,x,,,"Bergé, Henri*Walter, Amalric",ok,Amalric Walter,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1015,publiek,ok,,,ok,,1987-1015$1,Glasateliers Murano,ok,,ok 2023-09-28,ok 2023-09-28,
Pieter,legaat Havermans,enkelvoudig object,1987-1068,publiek,ok,,,ok,,1987-1068$1,Ferro & Lazzarini*Glasateliers Murano,ok,Ferro & Lazzarini,ok 2023-09-28,ok 2023-09-28,
Pieter,legaat Havermans,enkelvoudig object,1987-0884,publiek,ok,,?? original filename ontbreekt,x,,,Glasfabrik Johan Loetz-Witwe,ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-0864,publiek,ok,,,ok,,1987-0864$1,"Wels, Rudolf*Moser & Söhne",ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0865,publiek,ok,,,ok,,1987-0865$1,Moser & Söhne,ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0866,publiek,ok,,,ok,,1987-0866$1,Moser & Söhne,ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0910,publiek,ok,,,ok,,1987-0910,Moser & Söhne,ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0936,publiek,ok,,,ok,,1987-0936,Steinschönau,ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0937,publiek,ok,,,ok,,1987-0937,Steinschönau,ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0938,publiek,ok,,,ok,,1987-0938,Steinschönau,ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-1102,publiek,ok,,,ok,,1987-1102,"Ateliers van Steinschönau*Glasmanufaktur Friedrich Pietsch*Beckert, Adolf",ok,,ok 2023-02-01,ok 2023-02-01,
Pieter,legaat Havermans,enkelvoudig object,1987-0892,publiek,ok,,,ok,,1987-0892,"Lebeau, Chris*Moser & Söhne",ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0980,publiek,ok,,,ok,,1987-0980$1,"Eiselt, Hermann*Ateliers van Steinschönau",ok,Hermann Eiselt,ok 2023-02-01,ok 2023-02-01,
Pieter,legaat Havermans,enkelvoudig object,1987-0981,publiek,ok,,,ok,,1987-0981,onbekend,ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-1100,publiek,ok,,opgelet; beeld van naam veranderd,ok,,1987-1100$1,onbekend*onbekend,ok,,ok 2023-05-12,ok 2023-05-12,
Pieter,legaat Havermans,enkelvoudig object,1987-1106,publiek,ok,,te klein,x,,,"Tiffany, Louis Comfort",ok,,,,
Pieter,legaat Havermans,enkelvoudig object,1987-1012,publiek,ok,,,ok,,1987-1012$1,Elme,ok,,ok 2023-09-28,ok 2023-09-28,
Pieter,legaat Havermans,enkelvoudig object,1987-0958,publiek,ok,,,ok,,1987-0958$1,Johansfors Glasbruk,ok,Johansfors Glasbruk,ok 2023-09-28,ok 2023-09-28,
Pieter,legaat Havermans,enkelvoudig object,1987-1032,publiek,ok,,,ok,,1987-1032$1,"Johansfors Glasbruk*Orup, Bengt",,,,,
Pieter,legaat Havermans,set,1987-1057_0-3,publiek,ok,,,ok,,1987-1057_0-3$1,"Wärff, Göran*Wolff, Ann*Kosta Boda",ok,Ann Wolff; Göran Wärff,ok 2023-02-01,ok 2023-02-01,
Pieter,legaat Havermans,enkelvoudig object,1987-1057_1-3,niet-publiek,ok,,,ok,,1987-1057_1-3,"Wärff, Göran*Wolff, Ann*Kosta Boda",ok,Ann Wolff; Göran Wärff,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1057_2-3,niet-publiek,ok,,,ok,,1987-1057_2-3,"Wärff, Göran*Wolff, Ann*Kosta Boda",ok,Ann Wolff; Göran Wärff,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1057_3-3,niet-publiek,ok,,,ok,,1987-1057_3-3,"Wärff, Göran*Wolff, Ann*Kosta Boda",ok,Ann Wolff; Göran Wärff,ok 2023-07-07,nvt,
Pieter,legaat Havermans,enkelvoudig object,1987-1021,publiek,ok,,,ok,,1987-1021$1,Sea Glasbruk,ok,Orrefors Kosta Boda AB,ok 2023-03-16,ok 2023-03-16,
Pieter,legaat Havermans,enkelvoudig object,1987-1022,publiek,ok,,,ok,,1987-1022$1,Kosta Boda,ok,Orrefors Kosta Boda AB,ok 2023-03-16,ok 2023-03-16,
Pieter,legaat Havermans,enkelvoudig object,1987-1064,publiek,ok,,,ok,,1987-1064$1,Orrefors glassworks,ok,Orrefors Kosta Boda AB,ok 2023-03-16,ok 2023-03-16,
Pieter,legaat Havermans,enkelvoudig object,1987-0947,publiek,ok,,,ok,,1987-0947$1,Orrefors glassworks,ok,Orrefors Kosta Boda AB,ok 2023-03-16,ok 2023-03-16,
Pieter,legaat Havermans,enkelvoudig object,1987-0950,publiek,ok,,?? original filename ontbreekt,x,,,"Palmqvist, Sven*Orrefors glassworks",ok,Orrefors Kosta Boda AB,,,
Pieter,legaat Havermans,enkelvoudig object,1987-0948,publiek,ok,,,ok,,1987-0948,onbekend,ok,,ok 2023-03-16,ok 2023-03-16,
Pieter,legaat Havermans,enkelvoudig object,1987-1033,publiek,ok,,,ok,,1987-1033$1,Strömbergshyttan,ok,,ok 2023-09-28,ok 2023-09-28,
Pieter,legaat Havermans,enkelvoudig object,1987-0836,publiek,ok,,,ok,ok,1987-0836$1,Saint Graal,ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0880,publiek,ok,,,ok,ok,1987-0880,Glasfabrik Johan Loetz-Witwe,ok,,ok 2023-02-01,ok 2023-02-01,
Pieter,legaat Havermans,enkelvoudig object,1987-0883,publiek,ok,,,ok,ok,1987-0883$1,onbekend*onbekend,ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0886,publiek,ok,,,ok,ok,1987-0886,"Peynaud, Jean-Simon*Peynaud, Jean-Simon",ok,,ok 2023-01-10,ok 2023-01-10,
Pieter,legaat Havermans,enkelvoudig object,1987-0888,publiek,ok,,,ok,ok,1987-0888,onbekend*onbekend,ok,,ok,ok,al online want partage plus
Pieter,legaat Havermans,enkelvoudig object,1987-0891,publiek,ok,,,ok,ok,1987-0891,"Lanooy, Christiaan Johannes*Glasfabriek Leerdam",ok,,ok 2023-01-10,ok 2023-01-10,
